id,lifeSat,age,emplStat55,healthSat,livtog
250001,7,56,1,9,1
250001,8,57,1,8,1
250001,8,58,1,8,1
250001,7,59,1,9,1
250001,8,60,1,9,1
250201,7,55,1,7,1
250201,7,57,1,4,1
250201,7,58,1,7,1
250201,7,59,1,5,1
250201,7,60,1,7,1
250301,5,55,1,5,1
250301,4,56,1,6,1
250301,6,57,1,6,1
250501,8,55,2,9,1
250501,10,56,2,8,1
250501,8,57,2,8,1
250501,10,58,2,7,1
250501,9,59,2,8,1
250501,9,60,2,7,1
250601,7,55,1,8,1
250601,8,56,1,8,1
251001,10,55,2,8,1
251001,8,56,2,9,1
251001,4,57,2,10,1
251001,10,58,2,10,1
251201,9,55,1,9,1
251201,10,56,1,10,1
251201,10,57,1,10,1
251201,10,58,1,5,1
251201,8,59,1,10,1
251201,9,60,1,10,1
251301,10,55,1,10,0
251301,10,57,1,10,0
251301,10,58,1,10,0
251301,10,59,1,10,0
251301,10,60,1,9,0
251302,8,55,1,5,1
251302,8,56,1,3,1
251302,7,57,1,6,1
251302,5,58,1,0,1
251302,5,59,1,5,1
251302,8,60,1,6,1
251401,8,55,2,1,1
251401,9,56,2,5,1
251401,3,57,2,6,1
251401,7,59,2,7,0
251401,5,60,2,5,0
251501,7,55,3,5,1
251501,7,56,3,5,1
251501,9,57,3,5,1
251501,5,58,3,3,1
251501,8,59,3,5,1
251501,8,60,3,5,1
251702,7,55,1,7,1
251702,7,56,1,7,1
251702,8,57,1,8,1
251702,6,58,1,8,1
251702,7,59,1,7,1
251702,7,60,1,7,1
251703,9,55,1,8,0
251703,10,56,1,8,0
251703,7,57,1,5,0
251703,7,58,1,5,0
251703,6,59,1,6,0
251703,6,60,1,5,0
252301,5,55,1,5,1
252301,3,56,1,2,1
252301,5,57,1,5,1
252301,2,58,1,2,1
252301,5,59,1,5,1
252301,5,60,1,5,1
252701,7,55,3,7,0
252701,8,56,3,4,0
252701,9,57,3,4,0
252701,7,58,3,3,0
252701,9,59,3,2,0
253202,3,55,2,7,1
253202,6,56,2,5,1
253202,6,57,2,5,1
253202,2,58,2,1,1
253202,4,59,2,4,1
253202,5,60,2,3,1
253301,6,55,2,5,1
253301,8,56,2,7,1
253301,7,57,2,7,1
253301,5,58,2,3,1
253301,9,59,2,7,1
253301,7,60,2,5,1
253601,7,55,1,5,1
254201,7,55,3,7,1
254201,7,56,3,6,1
254201,8,57,3,8,1
254201,8,58,3,6,1
254201,7,59,3,7,1
254201,7,60,3,6,1
254301,6,55,2,7,0
254301,5,56,2,7,0
254301,5,57,2,5,0
254301,4,58,2,4,0
254301,4,59,2,4,0
254301,6,60,2,6,0
254801,9,55,1,9,1
254801,9,56,1,8,1
254801,9,57,1,6,1
254801,7,58,1,3,1
254801,6,59,1,6,1
254801,7,60,1,2,1
255101,10,55,1,7,0
255101,8,56,1,9,0
255101,9,57,1,9,0
255101,10,58,1,7,0
255101,8,59,1,9,0
255101,10,60,1,10,0
255301,4,55,1,4,0
255301,4,56,1,3,0
255302,4,55,1,5,1
255601,8,55,1,7,1
255601,7,56,1,5,1
255601,8,57,1,7,1
255601,8,58,1,5,1
255601,9,59,1,7,1
255601,8,60,1,8,1
256001,8,55,1,8,1
256001,8,56,1,7,1
256001,8,57,1,8,1
256501,8,55,1,7,1
256601,7,55,1,8,1
256601,7,56,1,5,1
256601,7,57,1,10,1
256601,6,58,1,4,1
257101,8,55,1,5,1
257101,5,56,1,2,1
257101,7,57,1,4,1
257101,7,58,1,5,1
257101,6,59,1,5,1
257601,9,55,1,8,1
257601,9,56,1,8,1
257601,9,57,1,8,1
257601,9,58,1,7,1
257601,9,59,1,8,1
257601,10,60,1,7,1
258001,8,55,1,2,1
258001,5,56,1,2,1
258001,8,57,1,0,1
258001,7,58,1,5,1
258001,10,59,1,8,1
258001,5,60,1,5,1
258401,8,55,1,8,1
258401,8,56,1,8,1
258401,9,57,1,6,1
258401,8,58,1,6,1
258401,7,59,1,7,1
258401,9,60,1,6,1
259301,8,55,1,8,1
259301,8,56,1,8,1
259301,8,57,1,8,1
259701,8,55,1,8,1
259701,7,56,1,10,1
259701,8,57,1,8,1
259701,7,58,1,6,1
259701,4,59,1,8,1
259701,7,60,1,7,1
259901,5,55,1,9,1
259901,8,56,1,9,1
259901,7,57,1,9,1
259901,3,58,1,9,0
259901,6,60,1,9,0
261101,7,55,1,5,1
261101,9,56,1,5,1
261101,8,57,1,5,1
261101,9,58,1,5,1
261101,9,59,1,4,1
261101,8,60,1,6,1
261501,7,55,1,5,1
261501,5,56,1,4,1
261501,5,57,1,5,1
261501,7,58,1,6,1
261501,7,59,1,5,1
261501,7,60,1,6,1
261701,8,55,1,8,1
261701,8,56,1,8,1
261701,8,57,1,8,1
261701,8,58,1,8,1
261701,7,59,1,7,1
261701,8,60,1,6,1
261801,8,57,1,8,1
261801,8,58,1,9,1
261801,8,59,1,6,1
261901,8,55,1,7,1
261901,8,56,1,6,1
261901,8,57,1,7,1
261901,7,58,1,5,1
261901,8,59,1,7,1
261901,6,60,1,7,1
262401,7,55,3,6,0
262401,10,56,3,0,0
262401,8,57,3,7,0
262401,0,58,3,8,0
262501,7,55,3,4,0
262501,7,56,3,2,0
262501,5,57,3,5,0
262501,8,58,3,4,0
262501,5,59,3,6,0
262501,6,60,3,3,0
263401,9,55,1,8,1
263401,9,56,1,9,0
263401,5,57,1,5,0
263401,8,58,1,2,1
263401,5,59,1,2,1
263401,6,60,1,5,1
263601,8,55,1,10,1
263601,8,56,1,8,1
263601,7,57,1,7,1
263601,8,58,1,7,1
263601,6,59,1,7,1
263601,8,60,1,8,1
263901,3,55,1,3,1
263901,7,56,1,7,1
263901,7,57,1,8,1
264101,6,55,1,6,0
264101,6,56,1,4,0
264101,8,57,1,6,0
264101,6,58,1,5,0
264101,8,59,1,9,0
264101,8,60,1,8,0
264201,5,55,1,5,1
264201,9,56,1,7,1
264201,7,57,1,9,1
264201,6,58,1,10,1
264201,7,59,1,8,1
264201,8,60,1,8,1
264301,7,55,1,5,1
264301,7,56,1,7,1
264301,6,57,1,4,1
264301,7,58,1,7,1
264301,7,59,1,6,1
264301,7,60,1,6,1
264502,7,55,2,4,0
264502,9,56,2,3,0
264502,8,57,2,4,0
264502,8,58,2,3,0
264502,9,59,2,6,0
264502,7,60,2,7,0
264601,4,55,1,3,1
264601,5,56,1,4,1
264601,4,57,1,3,1
264801,1,55,3,1,1
264801,8,56,3,3,1
264801,4,57,3,3,1
264801,7,58,3,5,1
264801,5,59,3,5,1
264801,4,60,3,5,1
266101,7,55,1,5,1
266101,8,56,1,8,1
266101,9,57,1,4,1
266101,8,58,1,8,1
266101,4,59,1,4,1
266101,6,60,1,7,1
266201,5,55,3,7,0
266201,6,56,3,4,0
266201,5,57,3,5,0
266201,9,58,3,4,0
266201,8,59,3,5,0
266201,7,60,3,5,0
266301,9,55,3,3,1
266301,6,56,3,5,1
266301,6,57,3,5,1
266301,7,58,3,5,1
266301,6,59,3,5,1
266301,7,60,3,5,1
266303,7,55,1,7,1
266501,9,55,1,5,1
266901,7,55,1,5,1
266901,8,56,1,5,1
266901,8,57,1,8,1
266901,7,58,1,7,1
266901,8,59,1,8,1
266901,8,60,1,8,1
267201,5,55,1,8,0
267201,5,56,1,7,0
267201,0,57,1,0,0
267201,5,58,1,0,0
267201,5,59,1,0,0
267201,5,60,1,0,0
267301,5,55,1,3,1
267301,5,56,1,5,1
267301,5,57,1,3,1
267301,6,58,1,5,1
267301,3,59,1,1,1
267301,6,60,1,7,1
267501,5,55,1,5,1
267501,8,56,1,5,1
267501,6,57,1,6,1
267501,6,58,1,5,1
267501,6,59,1,6,1
267501,6,60,1,6,1
267601,5,55,2,5,1
267601,4,56,2,5,1
267601,5,57,2,3,1
267601,7,58,2,5,1
267601,9,59,2,3,1
267601,6,60,2,7,1
267701,8,55,1,10,1
267701,8,56,1,9,1
267701,9,57,1,8,1
267701,8,58,1,8,1
267701,9,59,1,8,1
267701,8,60,1,7,1
268401,5,55,1,6,0
268401,7,56,1,6,0
268401,7,57,1,6,0
268401,7,58,1,5,0
268601,5,55,2,4,0
268601,3,56,2,3,0
268601,5,57,2,4,0
268601,0,58,2,4,0
268601,2,59,2,3,0
268601,5,60,2,5,0
269601,8,55,1,2,1
269601,9,56,1,9,1
269601,8,57,1,9,1
269601,8,58,1,9,1
269601,8,59,1,8,1
269601,9,60,1,8,1
269801,7,55,3,5,1
269801,8,56,3,5,1
270201,8,55,2,7,0
270201,9,56,2,10,0
270201,9,57,2,10,0
270201,6,58,2,9,0
270201,10,59,2,5,0
270201,10,60,2,10,0
271901,5,55,3,4,1
271901,5,56,3,6,1
271901,7,57,3,5,1
271901,5,58,3,5,1
271901,9,59,3,5,1
271901,6,60,3,4,1
272101,7,55,2,7,1
272101,9,56,2,8,1
272101,8,57,2,9,1
272101,8,58,2,8,1
272101,8,59,2,6,1
272201,3,55,3,3,1
272201,2,56,3,1,1
272201,3,57,3,3,1
272201,4,58,3,1,1
272201,2,59,3,2,1
272201,5,60,3,4,1
272301,5,55,1,5,1
272301,5,56,1,0,1
272401,8,55,1,8,1
272401,8,56,1,7,1
272401,8,57,1,6,1
272401,8,58,1,6,1
272401,8,59,1,7,1
272401,8,60,1,7,1
272701,4,55,1,8,1
272701,6,56,1,5,1
272701,8,57,1,9,1
273201,6,55,1,5,0
273201,8,56,1,8,0
273201,7,57,1,5,0
273201,8,58,1,5,0
273201,6,59,1,5,0
273401,5,55,2,7,0
273401,8,56,2,7,0
273401,9,57,2,8,0
273401,7,58,2,7,0
273401,7,59,2,2,0
273401,7,60,2,3,0
273601,10,55,1,8,1
273601,10,56,1,6,1
273601,8,57,1,5,1
273601,8,59,1,3,1
273601,10,60,1,8,1
273701,5,56,3,0,1
273701,8,57,3,0,1
273701,3,58,3,0,1
273701,5,59,3,0,1
273701,8,60,3,1,1
274501,5,55,1,5,1
274501,4,56,1,3,1
274801,9,55,1,9,1
274801,7,56,1,6,1
274801,6,57,1,9,1
275405,4,55,3,3,1
275405,6,56,3,3,1
275405,4,57,3,2,1
275501,8,55,2,0,0
275501,2,56,2,5,0
275501,5,57,2,0,0
276201,8,55,1,6,1
276201,7,56,1,8,1
276201,8,57,1,5,1
276201,8,58,1,5,1
276201,8,59,1,7,1
276201,5,60,1,3,1
276801,8,55,1,7,1
276801,7,56,1,7,1
277001,4,55,1,7,0
277001,4,56,1,6,0
277001,3,57,1,4,0
277001,3,58,1,6,0
277301,7,55,1,5,1
277301,6,56,1,5,1
277301,7,57,1,7,1
277301,8,58,1,5,1
277301,5,59,1,5,1
277301,8,60,1,5,1
277501,5,55,1,2,1
277501,7,56,1,4,1
277501,7,57,1,5,1
277501,3,58,1,2,1
277501,3,59,1,3,1
277501,6,60,1,6,0
277801,8,55,1,7,0
277801,7,56,1,7,0
277801,7,57,1,5,0
277801,7,58,1,4,0
277801,6,59,1,6,0
277801,8,60,1,5,0
277901,5,55,1,6,0
277901,6,56,1,7,0
277901,7,57,1,7,0
277901,7,58,1,6,0
277901,5,59,1,7,0
277901,7,60,1,7,0
278001,8,55,1,6,1
278001,9,56,1,6,1
278001,7,57,1,4,1
278001,7,58,1,2,1
278001,8,59,1,7,1
278001,8,60,1,6,1
278201,9,55,1,8,1
278201,7,56,1,3,1
278201,8,57,1,6,1
278201,8,58,1,6,1
278501,7,55,1,4,1
278501,5,56,1,2,1
278501,7,57,1,7,1
278501,5,58,1,5,1
278501,7,59,1,0,1
278501,2,60,1,2,1
279001,8,55,1,8,1
279001,8,56,1,7,1
279001,8,57,1,7,1
279001,8,58,1,7,1
279001,8,59,1,7,1
280101,6,55,1,3,0
280101,7,56,1,3,0
280101,8,57,1,6,0
280101,5,58,1,6,0
280101,5,59,1,5,0
280101,6,60,1,7,0
280601,8,55,1,6,1
280601,6,56,1,6,1
280601,7,57,1,5,1
280601,5,58,1,5,1
280601,5,59,1,7,1
280601,6,60,1,5,1
280901,8,55,1,5,1
280901,10,56,1,7,1
280901,8,57,1,5,1
280901,10,58,1,4,1
280901,9,59,1,5,1
280901,9,60,1,6,1
282501,9,55,1,7,0
282501,9,56,1,8,0
282501,9,57,1,5,0
282501,9,58,1,8,0
282501,8,59,1,8,0
282501,7,60,1,8,0
282601,8,55,2,4,1
282801,8,55,1,8,1
282801,9,56,1,2,1
282801,5,57,1,5,1
282801,5,58,1,3,1
282801,8,59,1,6,1
282801,9,60,1,8,1
282901,9,55,1,8,1
282901,9,56,1,8,1
282901,8,57,1,6,1
282901,9,58,1,9,1
282901,8,59,1,8,1
282901,9,60,1,7,1
283101,6,55,1,5,1
283101,9,56,1,6,1
283101,8,57,1,4,1
283101,8,58,1,4,1
283101,8,59,1,6,1
283101,8,60,1,5,1
283301,4,55,1,7,1
283804,6,55,3,5,0
283804,6,56,3,7,0
283804,6,57,3,6,0
283804,6,58,3,6,0
283901,8,55,1,8,1
283901,5,56,1,2,1
283901,7,57,1,8,1
283901,9,58,1,4,1
283901,8,59,1,5,1
283901,6,60,1,4,1
284101,9,55,1,8,1
284101,10,56,1,8,1
284101,9,57,1,5,1
284101,9,58,1,6,1
284101,8,59,1,5,1
284101,8,60,1,3,1
284201,9,56,1,8,1
284201,8,57,1,8,1
284201,8,58,1,10,1
284201,8,59,1,8,1
284201,9,60,1,4,1
284302,8,55,1,7,1
284302,8,56,1,7,1
284302,7,57,1,7,1
284401,8,55,1,6,1
284401,8,56,1,9,1
284401,8,57,1,7,1
284401,8,58,1,8,1
284401,9,59,1,9,1
284401,8,60,1,7,1
284501,7,55,3,4,0
284501,8,57,3,7,0
284501,7,58,3,3,0
284501,7,59,3,4,0
284501,8,60,3,4,0
284801,10,55,1,8,1
284801,7,56,1,7,1
284801,8,57,1,8,1
285101,9,55,1,9,1
285101,9,56,1,8,1
285101,9,57,1,9,1
285101,9,58,1,8,1
285101,9,59,1,9,1
285101,8,60,1,8,1
285401,5,55,1,4,1
285401,6,56,1,7,1
285401,5,57,1,4,1
285401,5,58,1,4,1
285401,6,59,1,7,1
285401,5,60,1,4,1
285501,8,55,1,4,1
285501,8,56,1,6,1
285601,10,55,1,7,1
285601,8,56,1,8,1
285601,8,57,1,10,1
285601,3,58,1,2,1
285601,4,59,1,3,1
285601,5,60,1,3,1
285801,8,55,1,8,1
285801,9,56,1,7,1
285801,8,57,1,8,1
285801,8,58,1,8,1
285801,9,59,1,9,1
285801,7,60,1,8,1
286901,10,55,1,8,0
286901,7,56,1,9,0
286901,8,57,1,9,0
286901,4,58,1,7,0
286901,5,59,1,5,0
286901,9,60,1,9,0
287201,9,55,1,10,1
287201,8,56,1,9,1
287201,9,57,1,9,1
287201,9,58,1,10,1
287201,8,59,1,8,1
287201,8,60,1,7,1
287301,6,55,3,3,0
287301,7,56,3,3,0
287301,9,57,3,4,0
287301,8,58,3,8,0
287301,6,59,3,4,0
287301,8,60,3,4,0
287401,8,55,1,7,0
287401,10,56,1,9,0
287401,10,57,1,5,0
287401,8,58,1,8,0
287401,8,59,1,9,0
287401,9,60,1,10,0
287703,8,55,1,5,0
287703,8,56,1,7,0
287703,6,57,1,4,0
287703,8,58,1,7,0
287703,4,59,1,6,0
287703,7,60,1,3,0
288201,4,55,1,8,1
288201,7,56,1,3,1
288201,7,57,1,8,1
288201,7,58,1,6,1
288201,8,59,1,8,1
288201,7,60,1,7,1
288402,4,55,2,3,0
288402,5,56,2,4,0
288402,5,57,2,7,0
288402,6,58,2,6,0
288402,5,59,2,6,0
288402,7,60,2,6,0
288801,8,55,1,7,1
288801,9,56,1,7,1
288801,7,57,1,6,1
288801,8,58,1,7,1
288801,8,59,1,7,1
288801,8,60,1,6,1
289601,5,55,3,4,1
289601,4,56,3,2,1
289601,4,57,3,2,1
289601,5,58,3,0,1
289601,5,59,3,1,1
289701,5,55,1,3,1
289701,6,56,1,2,1
289701,5,57,1,3,1
289701,5,58,1,1,1
289701,8,59,1,3,1
289701,8,60,1,4,1
290201,7,55,1,8,1
290201,7,56,1,7,1
290201,8,57,1,6,1
290201,7,58,1,4,1
290201,8,59,1,7,1
290201,8,60,1,8,1
290801,6,55,1,5,1
290801,8,56,1,5,1
290801,4,57,1,5,1
290801,9,58,1,6,1
290801,7,59,1,5,1
290801,7,60,1,4,1
291301,8,55,1,6,1
291301,6,56,1,5,1
291301,5,57,1,5,1
291301,7,58,1,5,1
291301,6,59,1,4,1
291301,7,60,1,4,1
291501,9,55,1,9,1
291701,8,55,1,7,1
291701,7,56,1,7,1
291701,8,57,1,5,1
291701,8,58,1,7,1
291701,8,59,1,8,1
291701,8,60,1,8,1
291801,5,55,3,8,1
291801,8,56,3,7,1
291801,6,57,3,8,1
291801,7,58,3,7,1
291801,7,59,3,7,1
291801,8,60,3,7,1
292001,7,55,1,5,1
292001,7,56,1,4,1
292001,7,57,1,5,1
292001,7,58,1,7,1
292001,5,59,1,5,1
292001,6,60,1,5,1
292101,3,55,3,2,1
292101,5,56,3,3,1
292101,4,57,3,6,1
292101,0,58,3,0,1
292101,1,59,3,2,1
292101,4,60,3,3,1
292401,9,55,1,8,1
292401,7,56,1,7,1
292401,8,57,1,8,1
292401,8,58,1,7,1
292401,7,59,1,7,1
292401,7,60,1,6,1
292601,3,55,1,3,1
292601,6,56,1,4,1
292601,4,57,1,3,1
292601,4,58,1,3,1
292601,4,59,1,3,1
292601,5,60,1,3,1
292701,10,55,1,9,1
292701,9,56,1,8,1
292701,9,57,1,9,1
292701,8,58,1,7,1
292701,9,59,1,9,1
292701,9,60,1,5,1
292801,7,55,1,5,1
292801,4,56,1,4,1
292801,6,57,1,4,1
292801,9,58,1,7,1
292801,9,59,1,7,1
292801,8,60,1,7,1
292901,8,55,1,4,1
292901,8,56,1,7,1
292901,6,57,1,5,1
292901,7,58,1,4,1
292901,8,59,1,6,1
292901,8,60,1,3,1
293201,8,55,1,9,1
293201,8,56,1,8,1
293201,8,57,1,8,1
293201,7,58,1,7,1
293201,8,59,1,7,1
293201,8,60,1,8,1
293301,8,55,3,6,0
293301,8,56,3,7,0
293301,5,57,3,8,0
293301,6,58,3,8,0
293301,6,59,3,7,0
293301,8,60,3,5,0
293901,7,55,3,1,1
293901,5,56,3,5,1
293901,6,57,3,7,1
293901,7,58,3,5,1
293901,6,59,3,6,1
293901,5,60,3,5,1
294001,8,55,1,9,0
294001,8,56,1,7,0
294001,10,57,1,9,0
294001,9,58,1,7,1
294001,9,59,1,6,1
294001,9,60,1,8,1
294201,10,55,2,10,0
294201,10,56,2,10,0
294201,10,57,2,10,0
294201,9,58,2,9,0
294201,10,59,2,10,0
294201,10,60,2,8,0
294501,7,55,1,7,0
294501,8,56,1,8,0
294501,8,57,1,7,0
294501,8,58,1,8,0
294501,8,59,1,8,1
294501,8,60,1,8,1
295101,8,55,1,7,1
295101,9,56,1,7,1
295101,7,57,1,5,1
295101,8,58,1,7,1
295101,8,59,1,8,1
295101,8,60,1,7,1
295301,8,55,3,6,1
295301,5,56,3,1,1
295301,5,57,3,1,1
295301,7,58,3,1,1
295301,1,59,3,1,1
295801,8,55,1,8,1
295801,8,56,1,8,1
295801,6,57,1,9,1
295801,8,58,1,8,1
295801,5,59,1,8,1
295801,8,60,1,8,1
296201,10,55,1,2,1
296201,10,56,1,10,1
296201,9,57,1,7,1
296201,9,58,1,4,1
296201,9,59,1,5,1
296201,9,60,1,7,1
296902,7,55,3,7,0
296902,3,56,3,5,0
296902,9,57,3,8,0
296902,8,58,3,5,0
296902,8,59,3,7,0
296902,7,60,3,5,0
297201,8,55,1,9,1
297201,7,56,1,8,1
300101,9,55,1,9,1
300101,8,56,1,8,1
300101,9,57,1,8,1
300101,8,58,1,7,1
300101,9,59,1,10,1
300101,9,60,1,8,1
300801,7,55,1,6,1
300801,6,56,1,4,1
300801,6,57,1,6,1
300801,5,58,1,4,1
300801,6,59,1,4,1
300801,7,60,1,4,1
301001,9,55,1,9,1
301001,9,56,1,9,1
301001,9,57,1,8,1
301001,9,58,1,9,1
301001,9,59,1,8,1
301001,9,60,1,8,1
301102,5,55,2,5,0
301102,9,56,2,8,0
301102,8,57,2,7,0
301102,8,58,2,8,0
301102,8,59,2,8,0
301102,7,60,2,8,0
301401,8,55,1,5,1
301401,8,56,1,2,1
301401,7,57,1,6,1
301401,8,58,1,3,1
301401,8,59,1,6,1
301502,5,55,3,5,0
301701,7,55,1,7,1
301701,8,56,1,8,1
301701,8,57,1,9,1
301701,8,58,1,8,1
301701,8,59,1,8,1
301701,8,60,1,8,1
302901,6,55,1,6,0
302901,6,56,1,6,0
302901,7,57,1,7,0
302901,6,58,1,7,0
304002,8,55,1,7,1
304002,6,56,1,4,1
304002,8,57,1,6,1
304002,7,58,1,5,1
304002,5,59,1,4,1
304002,6,60,1,6,1
304601,8,55,2,8,0
304601,9,56,2,10,0
304601,8,57,2,7,0
304601,8,58,2,10,0
304601,9,59,2,8,0
304601,8,60,2,8,0
305101,8,55,1,8,0
305101,8,56,1,7,0
305101,8,57,1,6,0
305101,8,58,1,5,0
305101,8,59,1,7,0
305101,8,60,1,8,0
306101,9,55,1,5,1
306101,8,56,1,5,1
306101,9,57,1,3,1
306101,9,58,1,9,1
306101,9,59,1,5,1
306101,10,60,1,8,1
306801,8,55,3,5,1
306801,7,56,3,8,1
306801,8,57,3,7,1
306801,10,58,3,6,1
307101,7,55,1,6,1
307101,7,56,1,4,1
307101,8,57,1,7,1
307101,7,58,1,7,1
307301,8,55,1,7,1
307301,4,56,1,4,1
307301,6,57,1,5,1
307301,7,58,1,6,1
307301,7,59,1,7,1
307301,7,60,1,5,1
307401,5,55,1,5,0
307401,8,56,1,6,0
307401,7,57,1,8,0
307401,7,58,1,5,0
307401,5,59,1,5,0
307401,8,60,1,5,0
309001,8,55,1,8,1
309001,8,56,1,8,1
309001,8,57,1,7,1
309001,8,58,1,7,1
309001,8,59,1,9,1
309001,8,60,1,7,1
309101,4,55,2,0,1
309101,5,56,2,0,1
309101,3,57,2,0,1
309101,3,58,2,0,1
309101,3,59,2,0,1
309101,3,60,2,1,1
309201,8,55,1,8,1
309201,8,56,1,8,1
309201,8,57,1,8,1
309201,8,58,1,8,1
309201,9,59,1,8,1
309201,8,60,1,7,1
309301,3,55,1,3,1
309301,4,56,1,6,1
309301,5,57,1,3,1
309301,5,58,1,4,1
309301,5,59,1,5,1
309301,7,60,1,5,1
310401,6,55,1,5,1
310401,8,56,1,5,1
310401,5,57,1,4,1
310401,5,58,1,4,1
310401,5,59,1,3,1
310401,6,60,1,3,1
310601,4,55,2,7,1
310601,9,56,2,8,1
310601,9,57,2,9,1
310601,5,58,2,4,1
310602,7,55,2,8,0
310602,7,56,2,7,0
310602,6,57,2,7,0
310602,6,58,2,6,0
310602,7,59,2,7,0
310602,8,60,2,7,0
311101,7,55,1,7,1
311101,7,56,1,4,1
311101,8,57,1,6,1
311101,7,58,1,5,1
311201,7,55,2,9,0
311201,8,56,2,8,0
311201,8,57,2,9,0
311201,7,58,2,6,0
311201,7,59,2,8,0
311501,8,55,1,6,1
311501,10,56,1,5,1
311501,10,57,1,8,1
311501,8,58,1,8,1
311501,8,59,1,8,1
311501,9,60,1,8,1
311801,8,55,1,7,1
311801,7,56,1,8,1
311902,5,55,3,5,0
311902,5,56,3,4,0
311902,7,57,3,4,0
311902,5,58,3,4,0
312001,7,55,2,7,0
312001,8,56,2,0,0
312001,10,57,2,7,0
312001,10,58,2,4,0
312001,9,59,2,5,0
312001,9,60,2,6,0
312101,7,55,1,8,1
312101,8,56,1,6,1
312101,4,57,1,4,1
312301,7,56,3,7,1
312301,8,57,3,6,1
312301,7,58,3,7,1
312301,8,59,3,7,1
312301,6,60,3,7,1
312401,8,55,1,3,1
312401,7,56,1,3,1
312401,8,57,1,2,1
312401,7,58,1,1,1
312401,5,59,1,8,1
312401,8,60,1,3,1
312502,3,55,3,3,0
312502,6,56,3,9,0
312502,9,57,3,5,0
312502,9,58,3,10,0
313101,8,55,1,8,1
313101,8,56,1,10,1
313101,8,57,1,9,1
313101,8,58,1,8,1
313501,9,55,2,7,1
313501,9,56,2,8,1
313501,8,57,2,7,1
313501,7,58,2,8,1
313501,8,59,2,6,1
313501,8,60,2,7,1
313901,4,55,3,0,0
313901,5,56,3,1,0
313901,10,57,3,2,1
313901,8,58,3,2,1
313901,7,59,3,3,1
313901,8,60,3,5,1
314201,8,55,1,4,1
314201,8,56,1,4,1
314201,6,57,1,5,1
314201,8,58,1,4,1
314201,7,59,1,5,1
314201,7,60,1,6,1
314301,6,55,1,6,1
314301,5,56,1,5,1
314301,6,57,1,5,1
314401,2,55,1,0,1
314401,2,56,1,3,1
314401,5,57,1,2,1
314401,5,58,1,3,1
314401,3,59,1,1,1
314401,5,60,1,2,1
314601,8,55,1,7,1
314601,7,56,1,8,1
314601,6,57,1,8,1
314601,9,58,1,8,1
314601,7,59,1,8,1
314601,7,60,1,8,1
314801,6,55,1,3,1
314801,5,56,1,2,1
315501,8,55,1,8,0
315501,6,56,1,5,0
315801,8,55,1,7,0
315801,7,56,1,8,0
315801,7,57,1,5,0
318701,10,55,1,10,1
318701,10,56,1,8,1
318701,9,57,1,10,1
318701,8,58,1,8,1
318701,8,59,1,7,1
318701,9,60,1,7,1
319101,8,55,1,6,1
319101,8,56,1,8,1
319101,8,57,1,7,1
319101,7,58,1,7,1
319101,10,59,1,7,1
319101,9,60,1,7,1
319201,8,55,1,8,1
319201,8,56,1,8,1
319201,9,57,1,7,1
319201,7,58,1,8,1
319201,8,59,1,8,1
319201,8,60,1,8,1
319901,8,55,1,7,1
319901,8,56,1,7,1
319901,8,57,1,7,1
319901,7,58,1,7,1
319901,7,59,1,7,1
319901,8,60,1,7,1
320001,6,55,3,3,1
320001,7,56,3,3,1
320001,6,57,3,3,1
320001,7,58,3,6,1
320001,6,59,3,5,1
320001,7,60,3,5,1
320101,10,55,1,10,1
320101,10,56,1,10,1
320101,10,57,1,10,1
320101,10,58,1,10,1
320101,8,59,1,10,1
320101,8,60,1,10,1
320202,8,55,1,5,0
320202,9,56,1,7,0
320202,8,57,1,8,0
320202,8,59,1,8,0
320202,8,60,1,6,0
320501,7,55,1,6,0
320501,6,56,1,5,0
320501,9,57,1,8,0
320501,9,58,1,6,0
320501,8,59,1,7,0
320501,7,60,1,8,0
321501,8,55,1,7,1
321501,7,56,1,7,1
321501,8,57,1,8,1
321501,7,58,1,8,1
321501,9,59,1,8,1
321501,9,60,1,7,1
322401,5,55,1,10,1
322401,6,56,1,10,1
322401,5,57,1,8,1
322401,7,58,1,5,1
322401,5,59,1,8,1
322901,3,55,1,3,1
322901,3,56,1,3,1
322901,3,57,1,4,1
322901,4,58,1,3,1
322901,7,59,1,7,1
322901,5,60,1,3,1
323001,4,55,3,3,1
323001,7,56,3,3,1
323001,8,57,3,5,1
323001,6,58,3,3,1
323001,4,59,3,2,1
323501,7,55,1,3,1
324101,5,55,1,4,1
324101,5,56,1,5,1
324101,5,57,1,0,1
324101,0,58,1,0,1
324101,4,59,1,6,1
324101,8,60,1,5,1
324401,6,55,1,6,0
324401,5,56,1,6,0
325001,10,55,1,9,1
325001,10,56,1,9,1
325001,10,57,1,8,1
325301,10,55,2,10,1
325301,10,56,2,8,1
325701,8,55,1,9,1
325701,8,56,1,7,1
325701,9,57,1,8,1
325701,8,58,1,7,1
325701,8,59,1,8,1
325701,8,60,1,8,1
325801,4,55,2,3,1
325801,7,56,2,4,1
325801,6,57,2,3,1
326001,8,55,2,3,1
326201,7,55,1,7,0
326201,5,56,1,4,0
326202,7,55,1,7,0
326401,7,55,1,2,1
326401,6,56,1,5,1
326401,8,57,1,2,1
326401,7,58,1,5,1
326401,8,59,1,3,1
326401,9,60,1,6,1
326601,8,55,3,4,1
326601,5,56,3,0,1
326601,8,57,3,6,1
326601,8,58,3,9,1
